414,1377,"PEČNIK","UROŠ","1:15:50"
415,1246,"RADULOVIC","IGOR","1:15:51"
416,444,"HOZJAN","MIHA","1:15:57"
417,1420,"PRISTOVNIK","SAVO","1:16:07"
418,627,"MIKEC","IZTOK","1:16:08"
419,557,"PUNCER","GAŠPER","1:16:10"
420,815,"ČUFER","NEJC","1:16:12"
421,1189,"ARZENAK","MARKO","1:16:13"
422,1148,"MOHORČIČ","DAVID","1:16:14"
423,221,"POGAČ","URBAN","1:16:19"
424,494,"ŽELEZNIK","LUKA","1:16:22"
424,1409,"ROZMAN","UROŠ","1:16:22"
426,1381,"PODGORNIK","ALEN","1:16:25"
426,1105,"DRAGAR","ALEŠ","1:16:25"
428,1006,"KRAMAR","DARKO","1:16:37"
429,1039,"POLOVIČ","JANEZ","1:16:39"
430,57,"VILMAN","MARKO","1:16:42"
431,807,"BAJEC","MATJAŽ","1:16:44"
432,1200,"SABADIN","JANVIT","1:16:48"
433,1374,"VIDOVIČ","BOJAN","1:16:53"
434,58,"MIKLAVŽIN","KLEMEN","1:16:58"
435,1322,"MANSUTTI","SIMON","1:16:59"
436,50,"ROZNIK","SIMON","1:17:00"
436,110,"MEŠKO","ANDREJ","1:17:00"
438,831,"ZADRAVEC","ALEN","1:17:06"
439,1307,"TOLAR","BLAŽ","1:17:08"
440,803,"STAROVEŠKI","JURE","1:17:11"
440,994,"KODELJA","JANEZ","1:17:11"
442,1508,"RAŽEN","JAN","1:17:15"
443,726,"UPELJ","NEJC","1:17:16"
444,1256,"CIZEJ","SEBASTIJAN","1:17:17"
445,2,"BENKO","NEJC","1:17:18"
446,1076,"UDOVČ","GORAN","1:17:27"
446,1555,"PRELEC","NEJC","1:17:27"
448,760,"HADZIC","TARIK","1:17:31"
449,1397,"HOZJAN","MARKO","1:17:32"
449,1628,"STONIČ","DENIS","1:17:32"
451,900,"TRONTELJ","KLEMEN","1:17:36"
452,1172,"ŠMUC","MARKO","1:17:37"
453,727,"DREMELJ","SIMON","1:17:38"
454,854,"TROBEC","FRENK","1:17:39"
454,1572,"MALEŠIČ","MATEVŽ","1:17:39"
456,1617,"PLANINŠEK","MAX MARJAN","1:17:45"
457,835,"MODRUŠAN","LUKA","1:17:50"
458,1114,"PANGERC","DEJAN","1:17:52"
459,983,"DROBEŽ","PETER","1:17:55"
459,587,"KORSIC","TOMAZ","1:17:55"
461,1412,"KUKOVEC","DAVID MARTIN","1:17:59"
462,189,"ORAŽEM","MIHA","1:18:00"
463,20,"ORLČNIK","VOJKO","1:18:01"
464,214,"AMBROŽ","MARE","1:18:03"
465,1250,"ČEBAŠEK","AMBROŽ","1:18:04"
466,599,"RAČIČ","MATEVŽ","1:18:17"
467,274,"KUMER","MATEJ","1:18:19"
467,1306,"DORKO","KRISZTIAN","1:18:19"
469,934,"HORVAT","LUKA","1:18:20"
469,744,"KRIZANEC","LUKA","1:18:20"
471,575,"ROŽMAN","SEBASTJAN","1:18:21"
471,1002,"BIZJAK","MARKO","1:18:21"
473,1612,"PINTARIĆ","TONI","1:18:23"
474,438,"BIZJAK","DAVID","1:18:27"
475,764,"GRAHEK","UROS","1:18:30"
475,902,"MEDVED","DEJAN","1:18:30"
477,922,"CVIRN","PETER","1:18:36"
477,188,"TRATNIK","JERNEJ","1:18:36"
477,126,"KAVČIČ","ROK","1:18:36"
480,1269,"NASIC","JASMIN","1:18:37"
481,487,"VALDEVIT","LUCA","1:18:44"
481,1631,"KUTIN","KRISTJAN","1:18:44"
483,289,"CMOK","PRIMOZ","1:18:49"
483,1488,"MAJER","BOJAN","1:18:49"
485,426,"ČOP","RUBY","1:18:50"
486,1343,"NOVAK","DENIS","1:18:55"
487,1509,"PETROVIČ","TIMON","1:19:00"
488,928,"LAVRIČ","ANDREJ","1:19:01"
489,493,"MIKOLIČ","JAN","1:19:05"
490,304,"SAGAJ","BORIS","1:19:07"
490,370,"FUCHS","ALOJZ","1:19:07"
492,714,"KOREN","LEON","1:19:08"
493,813,"VRHOVŠEK","BRANE","1:19:13"
494,1411,"GLAVENDEKIĆ","RANKO","1:19:16"
495,1694,"EMBERŠIČ","ALEN","1:19:21"
496,1536,"NASTRAN","ANDRAŽ","1:19:22"
